"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"45",226.17,233.37,240.422646461415,246.776196288444,253.031123633493,259.895193360151,267.285411259769,275.134682098635,283.204380553182,291.093730164189,298.299377547916,304.014231392283,304.829922782429,302.948362745614,303.867240060302,309.428643732667,317.853106217631,326.564957267137,335.658454637106,344.085226817786,352.902753375157,363.040210323494,373.943330386924,384.726105886405,396.322479604627,408.867689050903,421.754912715207,435.454472011713,450.390608383464,466.526849718167,483.777497892955,501.506361519849,519.053708860941,536.686096639636,554.482601703953,572.06701792508,588.865306373751,605.210371617275,621.862593994515,638.89425742244,656.199738179095,673.395962579748,689.835112925388,713.768237407221,688.282479708912,744.416037555281,770.637669138808,798.95486602145,828.906595411802,859.744397437595,892.324024964711,925.159993202126,956.748210528533,986.361745053031,1014.36203498895,1046.25008799038,1082.06875974879,1116.5387858106,1157.76184998739,1193.38658226662,1232.70316286488,1281.52801219743,1330.32987140341,1377.9752389087,1426.27225587299,1478.92093001452,1524.78576105967,1571.17215295522,1617.5751936433,1671.39643140823,1732.25994840854,1805.01898709322,1872.20783104426,1948.0109611092,2024.16135286121,2094.4662403008,2172.37149496464,2246.26678006282,2309.41823158185,2373.58991730684,2438.46059345134,2507.92046123145,2581.73857924402,2655.9189334146,2730.93833901338,2807.84708856034,2885.26077702072,2961.86138157405,3034.37540986074,3138.47234600846,3246.82905679885,3359.56280756582,3476.9246050821,3598.95553315209,3725.47446839937,3856.41752218359,3991.26025060422,4129.9474179471,4272.34299604378,4418.33083290789,4567.85332283102
"46",216.8145,223.445,230.565255600377,237.548318127637,243.849286481324,250.061881357459,256.846818426624,264.190778639368,271.997072739532,280.030109103563,287.887301662659,295.077705294724,300.784071929098,301.653662016511,299.827974639957,300.813352048453,306.321230851346,314.40387150698,323.226641775356,331.937900275894,340.316011014039,349.512362149457,359.570387668358,370.33897480832,381.098149732145,392.676781512341,405.158024419356,417.986129141542,431.614525946097,446.46979460821,462.503193033048,479.719025349962,497.377174354964,514.843390054718,532.404584279867,550.131914145112,567.649657240604,584.411915939902,600.700159756247,617.300046409673,634.258065167708,651.479303702558,667.975624127282,684.763270347143,708.984780122753,683.669820208547,739.427188050779,765.473090247601,793.600513903297,823.351515927782,853.982652398838,886.343941187338,918.959852768788,950.33637548572,979.751449123314,1007.5640896461,1039.23843863071,1074.8170645628,1109.05608301091,1150.0028827698,1185.38886894603,1224.44196179853,1272.93960186488,1321.41440587748,1368.74046864445,1416.71381371427,1469.00965248062,1514.56711140038,1560.64263582862,1606.73469747424,1660.1952416998,1720.65086995066,1792.92229972341,1859.66086451072,1934.95598509066,2010.59604011565,2080.42976561732,2157.81292299749,2231.21298440643,2293.94121413586,2357.68284077241,2422.11877340762,2491.11314231415,2564.43655378777,2638.11977382304,2712.63642221944,2789.02975275644,2865.9246382601,2942.01188889735,3014.03995025716,3117.43926045095,3225.06979757546,3337.04804108805,3453.62331559051,3574.83642955613,3700.50747344216,3830.57298677046,3964.51204030375,4102.26976850082,4243.71105481253,4388.72052566777
"47",208.1065,214.1415,220.696842041801,227.744967641612,234.665506656299,240.920845119493,247.060960934371,253.803647716666,261.10761412003,268.876159060722,276.872853987176,284.703378080763,291.867726216568,297.574389198864,298.468787322483,296.736810889546,297.719021860189,302.916079788896,311.110256428495,319.568046077748,328.225249505624,336.96262768765,346.086199114778,356.016870798811,366.758879430404,377.501554305788,389.022317740442,401.443614814998,414.203775689486,427.758216626386,442.519363814029,458.520434579364,475.663206677931,493.233041640374,510.624393277111,528.112732111826,545.766926094005,563.237092752759,579.934472191509,596.168767554952,612.694027852526,629.536550712598,646.052999771478,662.907543812259,680.039703202614,704.094130524008,678.953795795021,734.32654360547,760.192778502373,788.126176310023,817.671952876652,848.091792632333,880.229849937639,912.620773621802,943.780857872722,972.993023320865,1000.61380940189,1032.06966548439,1067.40286641229,1101.40570060577,1142.07004514781,1177.2119351686,1215.99563578837,1264.15873416838,1312.29915402008,1359.29875676087,1406.94117678491,1458.87627350143,1504.11947240542,1549.87716314897,1595.65127703448,1648.74304495271,1708.78164409048,1780.55453814156,1846.83273347631,1921.60846060582,1996.72674278725,2066.07874810087,2142.92810853899,2215.82184880967,2278.11737278835,2341.41930315854,2405.41075013351,2473.92918881972,2546.74680789419,2619.921753534,2693.92437846079,2769.79073998265,2846.15519669365,2921.71758968624,2993.24879410459,3095.9348452707,3202.82293593098,3314.02874205554,3429.79986837957,3550.17684187533,3674.9809940345,3804.14930213583,3937.16443036525,4073.97189164965,4214.43750148771
"48",199.686,205.4715,211.437928819764,217.924598669955,224.906394687321,231.772107383638,237.951785504646,244.055785686484,250.761614418535,258.029819595153,265.761086140816,273.725708684585,281.519795496644,288.665000118767,294.343418183996,295.298483727736,293.597074181387,294.317914289886,299.651739558276,307.501098181374,315.904456315559,324.894756595722,333.559699554118,342.565359150998,352.472041565744,363.191880361868,373.880246759677,385.346378153517,397.698283735935,410.387788888006,423.854920798031,438.587340350767,454.519548315412,471.572483024987,489.059020449543,506.372810652316,523.783527221384,541.381637661797,558.776095356781,575.412301631316,591.569921167137,607.947641447012,624.085854293656,640.968234768991,658.172995979364,675.182795881022,699.065424227115,674.10464412595,729.081914579723,754.763410401744,782.497305263184,811.832063123327,842.034641531273,873.943165818003,906.102750488203,937.040286495796,966.043815919342,993.467331756415,1024.69852716544,1059.77937505943,1093.53935782296,1133.91327380354,1168.80417715085,1207.3108809444,1255.12999395995,1302.92659041936,1349.59051759064,1396.89267098386,1448.45684237014,1493.3769101055,1538.80779513146,1584.25498600377,1636.96756753758,1696.57736537102,1767.83765068327,1833.64248093262,1907.88415280791,1982.46593317482,2051.32261996397,2127.62311506436,2199.99624140742,2261.84684491295,2324.69666696116,2388.23108102193,2456.26015459467,2528.55770340625,2601.21002672333,2674.68411796432,2750.00863481887,2825.82768942002,2900.85040871703,2971.87073056658,3073.8233883273,3179.94807422213,3290.35963805256,3405.30391613755,3524.82114600192,3648.73393520458,3776.97971113848,3909.04483285043,4044.87520241912
"49",191.393,197.076,202.793537353418,208.695769152025,215.120346256133,222.042336236077,228.822341103291,234.961227124468,241.032635028591,247.706836135784,254.938967520809,262.636089710734,270.558021948218,278.321726840696,285.418049024886,291.101504349079,292.058976248698,290.127069010767,291.033225008722,296.065515314097,303.863163486137,312.577397051184,321.490081451937,330.039388239722,339.024158746902,348.911281136222,359.571766087416,370.207452709303,381.60886937409,393.886992200083,406.49326587466,419.934452652047,434.602384768271,450.447039149571,467.413880548746,484.813330450465,502.043814907216,519.391950988501,536.906499731074,554.226637368832,570.77633066095,586.753643360951,602.425115129243,618.938996147381,636.176897459502,653.253050402232,670.135699402371,693.839801384697,669.065606999462,723.63191380042,749.121436444332,776.648016125426,805.763492105164,835.74030153905,867.410304640778,899.329491410536,930.035764521631,958.822488048884,986.041008837123,1017.03874619992,1051.85735929623,1085.3649809345,1125.43709560969,1160.06718402437,1198.28604421422,1245.74770191784,1293.18701138008,1339.5021184334,1386.45068086832,1437.62940204849,1482.21368528657,1527.3049673765,1572.41243342404,1624.73098020717,1683.89518552467,1754.6227891139,1819.93571801585,1893.62242183956,1967.64669179099,2035.98866413015,2111.71880115493,2183.55092711507,2244.93918773351,2307.31919758053,2370.37868200826,2437.89922766861,2509.65634105107,2581.7655769444,2654.69043791851,2729.45189228673,2804.70418765493,2879.16610044934,2949.65553434009,3050.84608011704,3156.1774674685,3265.76368767583,3379.84873939324,3498.47255936376,3621.45908118246,3748.74619998222,3879.82411435593
"50",183.3045,188.793,194.405674654672,200.059535563521,205.902987102619,212.270880852999,219.102326009156,225.829922738742,231.931666190074,237.97477204939,244.615233344366,251.814306451269,259.466796692785,267.350299606032,275.053685989636,282.132201740914,287.764385473262,288.457405228918,286.745620740374,287.418075853281,292.425772159823,300.513135849659,309.146842520509,317.938778201401,326.465801032551,335.433317069368,345.262610686639,355.86467734157,366.436994664926,377.76766238914,389.960284763199,402.539111326915,415.919421675586,430.503242303251,446.262954319241,463.137044619692,480.442656586694,497.601211389071,514.85903379685,532.289788526887,549.50934550524,565.837729258383,581.103284259483,597.160946285024,614.03734923286,631.138736112533,648.07965557845,664.8286035436,688.344982440022,663.766985667514,717.90115816924,743.188818205047,770.49740293801,799.382300809261,829.121710860682,860.540905443392,892.207310300364,922.670407089094,951.229156041413,978.232121533783,1008.98437434213,1043.52724370842,1076.76950392781,1116.5242701107,1150.88010780425,1188.79629622953,1235.88208443795,1282.94570139043,1328.89401898146,1375.47077534562,1426.24418998941,1470.47539091125,1515.20957554068,1559.95981595993,1611.86402943233,1670.5596876939,1740.72716865058,1805.52285608218,1878.6260028725,1952.06404245767,2019.864785015,2094.99518217075,2166.25843830565,2227.16053860761,2289.04653404498,2351.60662300854,2418.59244412193,2489.78128173635,2561.31945325044,2633.6667905558,2707.83617647397,2782.4925162089,2856.36473275316,2926.29593018073,3026.68510404611,3131.18232636188,3239.90068566289,3353.08224827195,3470.76663465571,3592.77917275556,3719.05824953987
"51",175.5365,180.7005,186.117329701187,191.662888504027,197.257352057933,203.048333514321,209.327928278711,216.101493543348,222.77845667887,228.846391204518,234.858262034084,241.466943091295,248.621606344429,256.232888031764,264.048823662132,271.720038088859,278.727164214086,284.03941967719,284.918430174892,283.022721157002,283.724517117938,289.023154695843,297.031833960861,305.544648511867,314.303616647708,322.810304559636,331.723055593092,341.495653734164,352.027051469451,362.52927046728,373.777531092221,385.935964111399,398.452455677156,411.752359486389,426.252842034848,441.920068545833,458.692865133577,475.91355818602,492.972346015128,510.136997948607,527.456747758585,544.408561381432,560.00942922087,575.669055460975,592.096861256538,608.830147779841,625.786510310881,642.583766234885,659.190678627949,682.507632322447,658.138063556258,711.813163752266,736.886377646896,763.963378255085,792.60332444326,822.090536319073,853.243287702703,884.64115295115,914.845914506592,943.162477606167,969.936450706912,1000.42791616135,1034.67785272839,1067.63820966302,1107.05584476342,1141.12033573649,1178.71498471191,1225.40147280433,1272.06597765901,1317.62464119004,1363.8064141648,1414.14925663112,1458.00536510297,1502.36019184563,1546.73093822071,1598.1949900382,1656.39289337107,1725.96533526499,1790.21153788404,1862.69475037775,1935.51001568557,2002.73578975669,2077.22906098888,2147.88798559353,2208.27361974635,2269.63480533988,2331.66436796565,2398.08213134531,2468.6672685185,2539.59877714617,2611.33258962213,2684.87299924983,2758.89623319531,2832.14199352512,2901.48015563764,3001.01800237663,3104.62906021306,3212.42545866066,3324.6472112549,3441.33360247021,3562.31144151394
"52",168.106,172.9145,178.007508924156,183.356825910999,188.839434750929,194.379707495136,200.085680190957,206.309930870021,213.025485818467,219.655178504802,225.686457449166,231.667994880105,238.233624367753,245.346398399662,252.888101035194,260.662779310196,268.248870882808,274.918699610987,280.354962501719,281.028474281044,279.199935648596,280.226149553755,285.470335459713,293.361754380874,301.836671583664,310.562895825506,319.013362716231,327.872680508213,337.574783928269,348.02802783634,358.449478140191,369.662338904653,381.752670174567,394.187479142173,407.40697029264,421.814971615996,437.379576968474,454.060568116623,471.167656196141,488.123093806746,505.166592106077,522.176639598482,538.383456023657,554.375542960206,570.410361855172,586.688100878038,603.26853008513,620.069997517373,636.713811769492,653.169021264536,676.272976337453,652.126021752505,705.310803937646,730.15497590561,756.98463014593,785.362952575694,814.580800984646,845.448974323043,876.560022429502,906.488865755625,934.546759177027,961.076154043436,991.289082249965,1025.22614821763,1057.88541476601,1096.94297272888,1130.69628713415,1167.94751181343,1214.20752234191,1260.44575044788,1305.58823900767,1351.3481449532,1401.23110933285,1444.68659554612,1488.63624427624,1532.60166721411,1583.59559878169,1641.26186863657,1710.19877149663,1773.85808987776,1845.6791736667,1917.82927699222,1984.44094866389,2058.25372945562,2128.26719008842,2188.10120600644,2248.90186177599,2310.36478900378,2376.17583110099,2446.11617834497,2516.3997329662,2587.47826245029,2660.34688595677,2733.69392321712,2806.27058902493,2874.9753522318,2973.6039282132,3076.26850681444,3183.08019325457,3294.27680856341,3409.89727835469
"53",160.799,165.46,170.199276497935,175.223393541309,180.508227148132,185.932981580694,191.387525900002,197.040699962837,203.210478390561,209.87137652567,216.450013028181,222.445403874567,228.386328367445,234.911422924669,241.955626020769,249.451240861251,257.133007723786,264.374392251412,271.141184353372,276.324253982363,277.026242614079,275.544857525689,276.570192586127,281.725952655088,289.57824223604,298.01549994374,306.675539299721,315.070308542843,323.861628554267,333.486787444139,343.852149205463,354.236483198385,365.381899943028,377.385851006429,389.739184466739,402.867656222974,417.175192749989,432.646635795283,449.205600369615,466.195863281452,483.020381505887,499.716203423603,515.977570510322,532.564315243731,548.924290480813,564.801436752289,580.919114483971,597.336506004836,613.972762250979,630.452915542832,646.746318654644,669.623089296404,645.713575103123,698.3753838645,722.975259604467,749.541094091091,777.640368495613,806.570913702602,837.135555962505,867.940684768808,897.575233580212,925.357229799759,951.625757405015,981.541597650347,1015.1449556878,1047.48307908691,1086.1565786035,1119.57799193345,1156.46292009502,1202.26804945081,1248.05161057371,1292.75020671109,1338.06014908245,1387.45260727599,1430.48078959757,1473.99827526665,1517.53138003349,1568.02388111876,1625.12311045297,1693.38214707703,1756.41549445065,1827.53035144794,1898.97099268654,1964.92766244666,2038.01463181073,2107.33964026393,2166.58529991017,2226.78809430267,2287.64664794527,2352.81056083384,2422.06317483244,2491.65562140199,2562.03522573507,2634.18732184491,2706.81312739907,2778.67613667123,2846.70531630388,2944.36406366246,3046.01912706095,3151.78051920522,3261.88372259754
"54",153.509,158.13,162.719602299648,167.392654867313,172.351782627154,177.577088342565,182.912449650073,188.313638237009,193.914893921201,200.032497630863,206.635951340397,213.164176458202,219.114311510251,225.018055243396,231.477600882856,238.47572197969,245.876619493967,253.212298764648,260.533341376043,267.034925742211,272.178222766839,273.181592604589,271.7356059185,272.728857889758,277.873112220447,285.687396528099,294.055077609765,302.649440278555,310.974883863349,319.692744540633,329.233051463068,339.552544323223,349.870412897295,360.931152238494,372.849082073833,385.111501223642,398.142303717635,412.35891770821,427.710045179695,444.145253972451,460.992714994669,477.431772379488,493.390058891791,510.020063651891,526.958286300676,543.146048544771,558.856064313914,574.804079593057,591.048653729428,607.509788715377,623.816463962052,639.938354851188,662.574313567194,638.916482456585,691.023947609764,715.364873188321,741.651062883198,769.454550767516,798.080559096749,828.32346318487,858.804322341968,888.126923593996,915.6164731166,941.608485525792,971.209417202392,1004.45905007962,1036.45676678877,1074.72317038959,1107.79277379709,1144.28943340796,1189.61239587131,1234.91401713938,1279.14209428687,1323.97508234291,1372.84761168978,1415.42285860327,1458.48225822113,1501.5571125226,1551.51810517895,1608.01628047497,1675.55678954473,1737.92661749048,1808.2928851903,1878.98150776931,1944.24388579962,2016.5615064599,2085.156766425,2143.77877767194,2203.34784840299,2263.56577554586,2328.04374164596,2396.56736921542,2465.42725211422,2535.06600677412,2606.45859510712,2678.31990639027,2749.42645095313,2816.73952261708,2913.37026688089,3013.95526003376,3118.60335673474
"55",146.332,150.822,155.368414216282,159.889557481128,164.500150172996,169.401125964389,174.535310348318,179.813820039646,185.162510953734,190.716084456042,196.778742539124,203.326189413809,209.796506225294,215.704710741266,221.547873418144,227.963279065087,234.86874964172,241.926491004943,249.332215503227,256.38325524397,262.818925846234,268.190558786349,269.19079788866,267.751619208614,268.791359221092,273.926146145099,281.672922849104,289.972419024911,298.48834534358,306.739904966365,315.378158948675,324.874861102266,335.121684313716,345.357673925106,356.3350970673,368.158653051158,380.32477722616,393.270155559033,407.370786857191,422.601496475707,438.888705278002,455.314935491701,471.040913897041,487.354332324232,504.321411720404,521.070377039737,537.077267139473,552.611748810868,568.381570731454,584.444637942164,600.72184628411,616.84632072534,632.788075476307,655.171113848485,631.7776208582,683.30286909855,707.371824077423,733.364307982367,760.85713671575,789.163295554185,819.068283948241,849.208568647022,878.203537105422,905.385935232136,931.087528808275,960.35771779749,993.23583963403,1024.87603344728,1062.71487168286,1095.41497558875,1131.50384387021,1176.32039529997,1221.11584398791,1264.84974368,1309.18179537649,1357.50825300264,1399.60779017381,1442.18607042346,1484.77963267554,1534.18239178856,1590.04929106483,1656.83514383792,1718.50808951213,1788.08812761841,1857.98691880783,1922.52009498292,1994.0296828264,2061.85850135409,2119.82550613868,2178.72898854455,2238.27407743794,2302.03160622147,2369.78959273006,2437.8800774568,2506.74073130846,2577.33562256954,2648.39399955749,2718.70604312639,2785.26699973999,2880.81805122956,2980.2791692521
"56",139.374,143.632,148.046266716115,152.520974505807,156.977306117121,161.531110278888,166.343302982276,171.41908234219,176.64257826311,181.942956102756,187.448029584241,193.458969571437,199.942834824356,206.358479407818,212.202028325877,218.005852321798,224.332653941207,230.900986597299,238.026160299177,245.161205984548,252.131950364964,258.764639506188,264.06599655446,265.035117973808,263.681986496534,264.77212234574,269.871328004356,277.552867869747,285.772302966001,294.206101408895,302.379348859719,310.980236738465,320.408173521316,330.567735476704,340.724123297714,351.61180377623,363.337651939476,375.420508907283,388.257360100098,402.244416641875,417.333058709514,433.171969489719,448.914169448583,464.979311734608,481.615871739307,498.383168533994,514.934919483928,530.753332941861,546.104900448211,561.689037138317,577.562966237498,593.648515016149,609.583128292932,625.33717335256,647.456657725214,624.338616554201,675.257169446742,699.04271923086,724.729148927399,751.898257312791,779.871119069346,809.423984611896,839.209375911172,867.862936747593,894.72526975965,920.124234279425,949.049775002096,981.540766174658,1012.80840557923,1050.20170210647,1082.51677145958,1118.18070343812,1162.46955254357,1206.73754738607,1249.95649267442,1293.76654689508,1341.52397403581,1383.12780096357,1425.20473390433,1467.29676890622,1516.11782438566,1571.32690659079,1637.32637467752,1698.27313871255,1767.03389138381,1836.10964391004,1899.88296003396,1970.5505425354,2037.58069574747,2094.86515530753,2153.0750657275,2211.91902789856,2274.92582966142,2341.88598488155,2409.17472324657,2477.22456221105,2546.98821842581,2617.20990295301,2686.69404192785,2752.4712619443,2846.8972265998
"57",132.5975,136.66,140.842078718691,145.182434468812,149.589934256771,153.988044880658,158.454421172097,163.210671858692,168.229917497167,173.403521205695,178.654809823937,184.114480494507,190.068040746308,196.491519445022,202.829495548931,208.628587730152,214.351750321313,220.3466864243,226.984640101052,233.844613264582,240.892846369348,248.039056951043,254.577384474641,259.777354942904,260.795109251096,259.532890942374,260.649880207677,265.716800002463,273.322170676496,281.458768954326,289.806809785116,297.942311059145,306.482317680111,315.827756082089,325.90319664086,335.974551201114,346.770284708112,358.411248083618,370.390435761888,383.12184701236,396.975199984193,411.599499888711,426.794585827264,442.85554234666,459.228040872824,475.658825350783,492.218729551752,508.565753967521,524.188511450867,539.350197341725,554.74157579724,570.419162255821,586.305750896566,602.043270937757,617.602456187454,639.448347428673,616.61625041305,666.904998103114,690.39634740142,715.765064866621,742.598121953699,770.224990887173,799.412320737731,828.829300263056,857.128448794745,883.658524974653,908.743332883853,937.311097216647,969.40021138934,1000.28110527882,1037.21188880533,1069.12725711353,1104.35006638483,1148.09111226348,1191.81156182294,1234.49593739079,1277.76411053861,1324.93083204531,1366.02006644925,1407.57655507718,1449.14795897075,1497.36515293047,1551.8913609135,1617.07448984681,1677.26741099191,1745.17767052661,1813.39903372253,1876.3835456878,1946.17704971337,2012.37811535681,2068.95403061223,2126.44394994182,2184.5600785158,2246.78755704012,2312.91949048801,2379.37594287704,2446.58408190754,2515.48484019745,2584.83796150496,2653.46265986867,2718.42628969023
"58",126.0445,129.8635,133.849847988099,137.957766989235,142.228661141148,146.574439568699,150.883695960276,155.29667581896,159.998859097605,164.966692618762,170.089639551616,175.295802896116,180.704414873141,186.602797880496,192.942709123498,199.222347744705,204.937015484055,210.335402299668,216.404107228881,222.787332793378,229.559243667732,236.767240111603,243.804061569571,250.216790035646,255.39369003505,256.463986898804,255.269900826477,256.419096474131,261.443884120287,268.969480906831,277.019597637811,285.321676102185,293.39760162543,301.862999801726,311.129151700454,321.114220479998,331.098577888957,341.815049866404,353.350728916897,365.229895465457,377.836242236184,391.208657110945,405.240116673606,420.740583835549,437.091062654885,453.250446686066,469.467357983301,485.811708301939,501.945949809389,517.365351887573,532.329683964256,547.520718786122,562.994236151929,578.674035199151,594.206706015253,609.56336335502,631.124895060528,608.589994640594,658.224153108971,681.409724579038,706.448227239068,732.932008777223,760.199269419311,789.006679060924,818.040749116113,845.971538552325,872.156282968855,896.914571614011,925.110480383109,956.781902940167,987.26083215117,1023.71090192053,1055.21084019596,1089.97516775185,1133.14685331646,1176.29821065623,1218.42698017969,1261.13194821532,1307.68471871034,1348.23911040684,1389.25467425942,1430.28495923138,1477.87452858488,1531.69098996088,1596.02565525977,1655.43506837945,1722.46136627312,1789.79471831172,1851.95938519117,1920.84441410893,1986.18376602863,2042.02325442846,2098.76484966414,2156.12450302015,2217.54199047081,2282.81311006206,2348.40452445664,2414.73784107776,2482.74174478659,2551.19212327819,2618.92356042634
"59",119.83,123.2805,127.023102788837,130.93501589201,134.973143221273,139.179997956358,143.433442309174,147.687053416274,152.047554869514,156.700772668029,161.617457609445,166.692678686563,171.847119075598,177.205928319972,183.024851122659,189.298936130447,195.480681856018,200.866610330638,206.343691719284,212.173142580365,218.470197359017,225.387550902532,232.478082072958,239.375200914054,245.73734730485,250.893160348768,251.991113149415,250.872631002383,252.044488877197,257.024687195691,264.467827731258,272.469676126178,280.70210243801,288.704782550567,297.097141730428,306.277057427886,316.169154331467,326.078309373375,336.695216075562,348.128919947045,359.886164202017,371.993995235164,384.820405594862,399.15539413081,414.932498072279,431.057267780344,446.993580655709,462.986626665762,479.105352473615,495.016869903567,510.223415858217,524.981173795322,539.96250497445,555.222419185789,570.685767476616,586.004018558329,601.148685930184,622.412572887017,600.188754020264,649.137741007098,672.003248778196,696.696109072312,722.814296987178,749.70514852013,778.114888166872,806.748159308392,834.293379995799,860.11665882735,884.53317330256,912.339853500429,943.574069984378,973.632254818368,1009.57915199295,1040.64425143878,1074.92867711758,1117.50440198352,1160.06007924425,1201.60728493505,1243.72273504349,1289.63287087491,1329.62743213409,1370.07679932859,1410.54068442575,1457.4733066939,1510.54686226247,1573.99342389853,1632.58272367569,1698.68376144111,1765.08761464267,1826.39413345998,1894.32824351912,1958.7656226455,2013.83427849419,2069.79258810416,2126.3604238917,2186.93007766959,2251.30016637622,2315.98612839759,2381.40375110494,2448.46889939023,2515.97435912647
"60",113.842,117.02,120.397826612903,124.065712569398,127.906494876212,131.879259802407,135.990489282591,140.184932532312,144.383843129793,148.696996041137,153.299576302725,158.167019710677,163.186980797977,168.290019316087,173.574667187911,179.330527474207,185.498654564183,191.337516822179,196.794935124492,202.052176464089,207.798633966045,214.226060997402,221.022202567827,227.964927573113,234.794005007803,241.104769032512,246.213398558942,247.345698754462,246.293574834014,247.487859620408,252.421921850178,259.818396837432,267.747390302421,275.895667071967,283.825061514964,292.135908424729,301.22553376375,311.034762735096,320.846850859716,331.365408855263,342.673787801023,353.901037885065,365.510862651034,378.64208414108,393.251327917358,408.795066438501,424.681328263589,440.381920795955,456.138407300645,472.018714623253,487.694878469503,502.67649835397,517.215968422982,531.975704773258,547.009903523301,562.244527278438,577.336200014999,592.256856587404,613.206220933759,591.311123412212,639.536086461248,662.0633814113,686.390999786305,712.122863194244,738.615961445339,766.605481331938,794.815226370058,821.953014741144,847.394331183331,871.449691280364,898.845071810288,929.617290573655,959.230872839007,994.646065158266,1025.2516683609,1059.02897946158,1100.97494984496,1142.90116915523,1183.83383359971,1225.32633733261,1270.55739808249,1309.96038387677,1349.81144839086,1389.67681606753,1435.91523925052,1488.20376274671,1550.71186105138,1608.43454318947,1673.55785421116,1738.97950160542,1799.37921131596,1866.3084809299,1929.79274114927,1984.04685460371,2039.17746259674,2094.9085810232,2154.58232495823,2218.00029007721,2281.72945630308,2346.17946093067,2412.25262193002
"61",107.926,110.974,114.080009906063,117.385835028844,120.98129391357,124.756308540888,128.631138595898,132.679220823467,136.814612342017,140.962997746349,145.226195484913,149.780040358425,154.589736550823,159.55282489669,164.580048209219,169.803862016654,175.455856268912,181.275848394408,187.166736857741,192.412852969833,197.591397800572,203.451437639882,209.75795799855,216.404393999093,223.265664758922,230.024038795858,236.256253485397,241.31962264758,242.475133432363,241.491324974083,242.709674808988,247.631126202098,254.955465096945,262.796320435498,270.858789438719,278.703960262511,286.928675268921,295.936625924707,305.639550746676,315.35365673722,325.749975454611,336.483640054451,347.253888997887,359.171116298899,372.576576117612,386.95179285608,402.246534568196,417.878312666834,433.327395728998,448.831477391969,464.457396373939,479.882442075722,494.624069789694,508.930630533371,523.453929089207,538.247293402286,553.237872090877,568.087789708541,582.769430688264,603.383204927624,581.838847313906,629.291289524512,651.457717328546,675.395628984129,700.715290921348,726.783993399392,754.325146174791,782.082996291467,808.786061529551,833.819830803921,857.489845515994,884.446376516586,914.72565181797,943.864850943261,978.712723510801,1008.82805228393,1042.06428102723,1083.33831442692,1124.59291314806,1164.86987286502,1205.69770374499,1250.20420329743,1288.97598845001,1328.18867450149,1367.41543459166,1412.9131595307,1464.36406757925,1525.87084197494,1582.66885829718,1646.7489520378,1711.12260306875,1770.55476337258,1836.4118858617,1898.87918493002,1952.26419594115,2006.51166083117,2061.35001651378,2120.06784036547,2182.4699063217,2245.17818822102,2308.59576133465
"62",102.098,104.993,107.966734325186,111.001406908598,114.237485330894,117.76590030823,121.440519677424,125.250995486524,129.234902043462,133.314400604572,137.409692178664,141.622866332911,146.118475356529,150.866870933819,155.748643817687,160.711361828123,165.833668694817,171.142078142175,177.002465054227,182.679646549697,187.838516506974,193.114728818191,198.855413228165,205.012492882939,211.572103559657,218.348330645647,225.007750106458,231.161477202409,236.162568751142,237.340397477117,236.4296378787,237.706256557953,242.59259397514,249.827789254922,257.576275083864,265.539397253551,273.295057402798,281.440835008556,290.343118076897,299.936479885784,309.528135965889,319.310985210643,329.619050447373,340.693033310081,352.886850469111,366.057760600368,380.181460222771,395.208596277429,410.56687173483,425.745648693904,440.978461966419,456.330980821649,471.486140991919,485.969840651227,500.026085523879,514.295276038426,528.829807083346,543.558101926865,558.148196787004,572.572959274702,592.826062983508,571.658657925918,618.280844730141,640.059435877784,663.578515969728,688.455170440273,714.067759804608,741.127036623268,768.399219321043,794.635072267239,819.230836218512,842.486706646995,868.971590571947,898.72108213936,927.350444963622,961.588598973964,991.177012516511,1023.83172095619,1064.38359996768,1104.91638434101,1144.48863504828,1184.6021185577,1228.32990662236,1266.423318171,1304.94991636111,1343.49034234238,1388.1920127403,1438.74270590884,1499.17332216404,1554.97756750366,1617.93647881844,1681.18381117521,1739.57611198801,1804.28096012732,1865.65529515927,1918.10625110502,1971.40457093717,2025.28344299447,2082.97390579933,2144.2841490755,2205.89525056331
